taxon_name,aus_native
Samadera sp. St Mary (P.Grimshaw+ PG2159),TRUE
Samadera sp. Tozer Range (L.J.Brass 19393),TRUE
Samanea saman,FALSE
Sambucus australasica,TRUE
Sambucus gaudichaudiana,TRUE
Sambucus nigra,FALSE
Samolus caespitosus,TRUE
Samolus eremaeus,TRUE
Samolus junceus,TRUE
Samolus repens,TRUE
Samolus repens,TRUE
Samolus sp. Clay Flats (G.J. & B.J. Keighery 718),TRUE
Samolus sp. Fortescue Marsh (A.Markey & R.Coppen FM 9702),TRUE
Samolus sp. Millstream (M.I.H.Brooker 2076),TRUE
Samolus sp. Shark Bay (M.E.Trudgen 7410),TRUE
Samolus valerandi,TRUE
Sanchezia parvibracteata,FALSE
Sandoricum koetjape,FALSE
Sanguisorba minor,FALSE
Sankowskya stipularis,TRUE
Sannantha angusta,TRUE
Sannantha bidwillii,TRUE
Sannantha brachypoda,TRUE
Sannantha collina,TRUE
Sannantha crassa,TRUE
Sannantha crenulata,TRUE
Sannantha cunninghamii,TRUE
Sannantha papillosa,TRUE
Sannantha pluriflora,TRUE
Sannantha similis,TRUE
Sannantha tozerensis,TRUE
Sannantha whitei,TRUE
Sansevieria trifasciata,FALSE
Rourea brachyandra,TRUE
Santalum acuminatum,TRUE
Santalum album,TRUE
Santalum lanceolatum,TRUE
Santalum lanceolatum,TRUE
Santalum murrayanum,TRUE
Santalum obtusifolium,TRUE
Santalum spicatum,TRUE
Saponaria calabrica,FALSE
Saponaria officinalis,FALSE
Nauclea orientalis,TRUE
Sarcochilus fitzgeraldii,TRUE
Sarcochilus hartmannii,TRUE
Sarcochilus hirticalcar,TRUE
Sarcochilus roseus,TRUE
Sarcochilus weinthalii,TRUE
Sarcocornia blackiana,TRUE
Sarcocornia globosa,TRUE
Sarcocornia quinqueflora,TRUE
Sarcocornia quinqueflora subsp. quinqueflora,TRUE
Sarcocornia quinqueflora subsp. tasmanica,TRUE
Sarcolobus hullsii,TRUE
Sarcolobus ritae,TRUE
Sarcolobus vittatus,TRUE
Sarcomelicope simplicifolia,TRUE
Sarcomelicope simplicifolia subsp. simplicifolia,TRUE
Sarcopetalum harveyanum,TRUE
Sarcopteryx acuminata,TRUE
Sarcopteryx martyana,TRUE
Sarcopteryx montana,TRUE
Sarcopteryx reticulata,TRUE
Sarcopteryx stipata,TRUE
Sarcopteryx stipata,TRUE
Cynanchum viminale subsp. australe,TRUE
Cynanchum brevipedicellatum,TRUE
Cynanchum viminale subsp. brunonianum,TRUE
Oxystelma esculentum,TRUE
Cynanchum viminale,TRUE
Cynanchum viminale subsp. australe,TRUE
Cynanchum viminale subsp. brunonianum,TRUE
Sarcotoechia cuneata,TRUE
Sarcotoechia heterophylla,TRUE
Sarcotoechia lanceolata,TRUE
Sarcotoechia protracta,TRUE
Sarcotoechia serrata,TRUE
Synima reynoldsiae,TRUE
Sarcotoechia villosa,TRUE
Sarcozona bicarinata,TRUE
Sarcozona praecox,TRUE
Sorghum angustum,TRUE
Sorghum leiocladum,TRUE
Sorghum leiocladum,TRUE
Sorghum plumosum,TRUE
Sorghum timorense,TRUE
Saritaea magnifica,FALSE
Sarracenia leucophylla,FALSE
Saurauia andreana,TRUE
Synostemon albiflorus,TRUE
Sauropus anemoniflorus,TRUE
Sauropus arenosus,TRUE
Sauropus bacciformis,TRUE
Sauropus brunonis,TRUE
Sauropus crassifolius,TRUE
Sauropus decrescentifolius,TRUE
Sauropus ditassoides,TRUE
Sauropus dunlopii,TRUE
Sauropus elachophyllus,TRUE
Sauropus elachophyllus var. elachophyllus,TRUE
Sauropus elachophyllus var. glaber,TRUE
Sauropus filicinus,TRUE
Synostemon glaucus,TRUE
Sauropus gracilis,TRUE
Sauropus hirtellus,TRUE
Sauropus huntii,TRUE
Breynia macrantha,TRUE
Sauropus ochrophyllus,TRUE
Sauropus paucifolius,TRUE
Sauropus ramosissimus,TRUE
Sauropus rigens,TRUE
Sauropus rigidulus,TRUE
Sauropus rimophilus,TRUE
Sauropus paucifolius,TRUE
Sauropus brunonis,TRUE
Synostemon glaucus,TRUE
Sauropus sp. Cockburn Range (D.Dureau 81),TRUE
Sauropus sp. Jabiru (C.R.Dunlop 3381),TRUE
Sauropus sp. Mann River (I.D.Cowie 8724),TRUE
Sauropus sp. Woolgorong (M.Officer s.n. 10/8/94),TRUE
Sauropus stenocladus,TRUE
Synostemon glaucus,TRUE
Synostemon trachyspermus,TRUE
Saxifraga stolonifera,FALSE
Saxipoa saxicola,TRUE
Scabiosa atropurpurea,FALSE
Scaevola acacioides,TRUE
Scaevola aemula,TRUE
Scaevola albida,TRUE
Scaevola albida,TRUE
Scaevola albida,TRUE
Scaevola amblyanthera,TRUE
Scaevola amblyanthera var. amblyanthera,TRUE
Scaevola amblyanthera var. centralis,TRUE
Scaevola anchusifolia,TRUE
Scaevola angulata,TRUE
Scaevola angustata,TRUE
Scaevola archeriana,TRUE
Scaevola argentea,TRUE
Scaevola auriculata,TRUE
Scaevola ballajupensis,TRUE
Scaevola basedowii,TRUE
Scaevola brookeana,TRUE
Scaevola browniana,TRUE
Scaevola browniana subsp. browniana,TRUE
Scaevola browniana subsp. grandior,TRUE
Scaevola bursariifolia,TRUE
Scaevola calendulacea,TRUE
Scaevola calliptera,TRUE
Scaevola canescens,TRUE
Scaevola chrysopogon,TRUE
Scaevola collaris,TRUE
Scaevola collina,TRUE
Scaevola crassifolia,TRUE
Scaevola cuneiformis,TRUE
Scaevola cunninghamii,TRUE
Scaevola densifolia,TRUE
Scaevola depauperata,TRUE
Scaevola enantophylla,TRUE
Scaevola eneabba,TRUE
Scaevola glabrata,TRUE
Scaevola glandulifera,TRUE
Scaevola globosa,TRUE
Scaevola globulifera,TRUE
Scaevola glutinosa,TRUE
Scaevola graminea,TRUE
Scaevola hamiltonii,TRUE
Scaevola hookeri,TRUE
Scaevola humifusa,TRUE
Scaevola humilis,TRUE
Scaevola kallophylla,TRUE
Scaevola laciniata,TRUE
Scaevola lanceolata,TRUE
Scaevola linearis,TRUE
Scaevola linearis subsp. confertifolia,TRUE
Scaevola linearis subsp. linearis,TRUE
Scaevola macrophylla,TRUE
Scaevola macrostachya,TRUE
Scaevola microphylla,TRUE
Scaevola myrtifolia,TRUE
Scaevola nitida,TRUE
Scaevola obovata,TRUE
Scaevola oldfieldii,TRUE
Scaevola ovalifolia,TRUE
Scaevola oxyclona,TRUE
Scaevola paludosa,TRUE
Scaevola parvibarbata,TRUE
Scaevola parvifolia,TRUE
Scaevola parvifolia subsp. acuminata,TRUE
Scaevola parvifolia subsp. parvifolia,TRUE
Scaevola parvifolia subsp. pilbarae,TRUE
Scaevola phlebopetala,TRUE
Scaevola pilosa,TRUE
Scaevola platyphylla,TRUE
Scaevola porocarya,TRUE
Scaevola pulchella,TRUE
Scaevola pulvinaris,TRUE
Scaevola ramosissima,TRUE
Scaevola repens,TRUE
Scaevola repens var. angustifolia,TRUE
Scaevola repens var. repens,TRUE
Scaevola restiacea,TRUE
Scaevola restiacea subsp. divaricata,TRUE
Scaevola restiacea subsp. restiacea,TRUE
Scaevola revoluta,TRUE
Scaevola revoluta subsp. revoluta,TRUE
Scaevola revoluta subsp. stenostachya,TRUE
Scaevola revoluta var. revoluta,TRUE
Scaevola revoluta var. viscida,TRUE
Scaevola taccada,TRUE
Scaevola sericophylla,TRUE
Scaevola sp. Beaufort (G.J.Keighery 6291B),TRUE
Scaevola sp. Cockburn Range (G.W.Carr 3369 & A.C.Beauglehole 47147),TRUE
Scaevola sp. Golden hairs (D. & B.Bellairs 1450 A),TRUE
Scaevola sp. Hamersley Range basalts (S.van Leeuwen 3675),TRUE
Scaevola sp. Isabella Range (R.D.Royce 1918),TRUE
Scaevola sp. Mt Anderson (H.F.Broadbent 614),TRUE
Scaevola sp. Mt Bruce (M.E.Trudgen 1333),TRUE
Scaevola sp. Mt Ernest (S.T.Blake 4333),TRUE
Scaevola sp. Mt Isa (P.L.Harris 699),TRUE
Scaevola sp. Mt Liebig (P.K.Latz 2277),TRUE
Scaevola sp. Mt Nameless (P.A.S.Wurm 1443),TRUE
Scaevola spicigera,TRUE
Scaevola spinescens,TRUE
Scaevola striata,TRUE
Scaevola striata var. arenaria,TRUE
Scaevola striata var. striata,TRUE
Scaevola taccada,TRUE
Scaevola tenuifolia,TRUE
Scaevola thesioides,TRUE
Scaevola thesioides subsp. thesioides,TRUE
Scaevola tomentosa,TRUE
Scaevola tortuosa,TRUE
Scaevola virgata,TRUE
Scaevola xanthina,TRUE
Scambopus curvipes,TRUE
Scandix pecten-veneris,FALSE
Schefflera actinophylla,TRUE
Schefflera arboricola,FALSE
Schefflera bractescens,TRUE
Schefflera elliptica,TRUE
Schelhammera multiflora,TRUE
Schelhammera undulata,TRUE
Schenkia australis,TRUE
Schenkia australis x Schenkia clementii,TRUE
Schenkia clementii,TRUE
Schinus molle var. areira,FALSE
Schinus molle,FALSE
Schinus molle var. areira,FALSE
Schinus terebinthifolia,FALSE
Schismus arabicus,FALSE
Schismus barbatus,FALSE
Schistocarpaea johnsonii,TRUE
Schizachyrium crinizonatum,TRUE
Schizachyrium dolosum,TRUE
Schizachyrium fragile,TRUE
Schizachyrium microstachyum,FALSE
Schizachyrium mitchelliana,TRUE
Schizachyrium occultum,TRUE
Schizachyrium pachyarthron,TRUE
Schizachyrium perplexum,TRUE
Schizachyrium pseudeulalia,TRUE
Schizacme archeri,TRUE
Schizacme montana,TRUE
Schizaea bifida,TRUE
Schizaea bifida,TRUE
Schizaea dichotoma,TRUE
Schizaea fistulosa,TRUE
Schizaea malaccana,TRUE
Schizaea malaccana var. malaccana,TRUE
Schizaea rupestris,TRUE
Azorella fragosea,TRUE
Schizomeria ovata,TRUE
Schizomeria whitei,TRUE
Schkuhria pinnata,FALSE
Schmidtia pappophoroides,FALSE
Schoenia ayersii,TRUE
Schoenia cassiniana,TRUE
Schoenia filifolia,TRUE
Schoenia filifolia subsp. subulifolia,TRUE
Schoenia macivorii,TRUE
Schoenia ramosissima,TRUE
Schoenolaena juncea,TRUE
Schoenoplectiella articulata,TRUE
Schoenoplectiella blakei,TRUE
Schoenoplectiella dissachantha,TRUE
Schoenoplectiella erecta,FALSE
Schoenoplectiella laevis,TRUE
Schoenoplectiella lateriflora,TRUE
Schoenoplectiella lateriflora var. lateriflora,TRUE
Schoenoplectiella lineolata,FALSE
Schoenoplectiella mucronata,TRUE
Schoenoplectiella praelongata,TRUE
Schoenoplectiella articulata,TRUE
Schoenoplectus californicus,FALSE
Schoenoplectiella dissachantha,TRUE
Schoenoplectiella erecta,FALSE
Schoenoplectiella laevis,TRUE
Schoenoplectiella lateriflora,TRUE
Schoenoplectus subulatus,TRUE
Schoenoplectiella mucronata,TRUE
Schoenoplectiella praelongata,TRUE
Schoenoplectus pungens,TRUE
Schoenoplectus subulatus,TRUE
Schoenoplectus tabernaemontani,TRUE
Schoenoplectus tabernaemontani,TRUE
Schoenus absconditus,TRUE
Schoenus acuminatus,TRUE
Schoenus andrewsii,TRUE
Schoenus apogon,TRUE
Schoenus apogon,TRUE
Schoenus armeria,TRUE
Schoenus asperocarpus,TRUE
Schoenus badius,TRUE
Schoenus benthamii,TRUE
Schoenus bifidus,TRUE
Schoenus biglumis,TRUE
Schoenus laevigatus,TRUE
Schoenus breviculmis,TRUE
Schoenus brevifolius,TRUE
Schoenus brevisetis,TRUE
Schoenus caespititius,TRUE
Schoenus calcatus,TRUE
Schoenus calostachyus,TRUE
Schoenus calyptratus,TRUE
Schoenus capillifolius,TRUE
Schoenus carsei,TRUE
Schoenus centralis,TRUE
Schoenus clandestinus,TRUE
Schoenus cruentus,TRUE
Schoenus curvifolius,TRUE
Schoenus deformis,TRUE
Schoenus discifer,TRUE
Schoenus efoliatus,TRUE
Schoenus elegans,TRUE
Schoenus ericetorum,TRUE
Schoenus evansianus,TRUE
Schoenus falcatus,TRUE
Schoenus fluitans,TRUE
Schoenus grammatophyllus,TRUE
Schoenus grandiflorus,TRUE
Schoenus griffinianus,TRUE
Schoenus hexandrus,TRUE
Schoenus humilis,TRUE
Schoenus imberbis,TRUE
Schoenus indutus,TRUE
Schoenus insolitus,TRUE
Schoenus kennyi,TRUE
Schoenus laevigatus,TRUE
Schoenus lanatus,TRUE
Schoenus latelaminatus,TRUE
Schoenus latitans,TRUE
Schoenus lepidosperma,TRUE
Schoenus lepidosperma subsp. lepidosperma,TRUE
Schoenus lepidosperma subsp. pachylepis,TRUE
Schoenus loliaceus,TRUE
Schoenus maschalinus,TRUE
Schoenus melanostachys,TRUE
Schoenus minutulus,TRUE
Schoenus moorei,TRUE
Schoenus multiglumis,TRUE
Schoenus nanus,TRUE
Schoenus natans,TRUE
Schoenus nitens,TRUE
Schoenus obtusifolius,TRUE
Schoenus odontocarpus,TRUE
Schoenus ornithopodioides,TRUE
Schoenus lepidosperma subsp. pachylepis,TRUE
Schoenus paludosus,TRUE
Schoenus pedicellatus,TRUE
Schoenus pennisetis,TRUE
Schoenus pleiostemoneus,TRUE
Schoenus plumosus,TRUE
Schoenus punctatus,TRUE
Schoenus pygmaeus,TRUE
Schoenus racemosus,TRUE
Schoenus rigens,TRUE
Schoenus scabripes,TRUE
Schoenus sculptus,TRUE
Schoenus sesquispicula,TRUE
Schoenus sp. A1 Boorabbin (K.L.Wilson 2581),TRUE
Schoenus sp. A2 Kulin (B.G.Briggs 7939),TRUE
Schoenus sp. A3 Ciliate Sheaths (K.R.Newbey 9402),TRUE
Schoenus sp. Bullsbrook (J.J.Alford 915),TRUE
Schoenus sp. Cape Riche Cushion (G.J.Keighery 9922),TRUE
Schoenus sp. Deaf Adder Gorge (C.R.Dunlop 4444),TRUE
Schoenus sp. Douglas Springs (C.R.Michell 2787),TRUE
Schoenus sp. Eneabba (F.Obbens & C.Godden I154),TRUE
Schoenus sp. G Broad Sheath (K.L.Wilson 2633),TRUE
Schoenus sp. Grassy (E.Gude & J.Harvey 250),TRUE
Schoenus sp. Grey Rhizome (K.L.Wilson 2922),TRUE
Schoenus sp. Jindong (R.D.Royce 2485),TRUE
Schoenus sp. Kalbarri (K.R.Newbey 9352),TRUE
Schoenus sp. Little black fruit (A.C.Beauglehole ACB 12538),TRUE
Schoenus sp. Mt Barker (G.J.Keighery 9679),TRUE
Schoenus sp. Murchison (K.L.Wilson 2647),TRUE
Schoenus sp. smooth culms (Newbey 7823),TRUE
Schoenus sp. South coast (R.Davis 10239),TRUE
Schoenus sp. Stirling (G.J.Keighery 3427),TRUE
Schoenus sp. Theda (M.D.Barrett 1578 B),TRUE
Schoenus sp. Toodyay (G.J.Keighery & N.Gibson 2918),TRUE
Schoenus sp. Waroona (G.J.Keighery 12235),TRUE
Schoenus sparteus,TRUE
Schoenus subaphyllus,TRUE
Schoenus subbarbatus,TRUE
Schoenus subbulbosus,TRUE
Schoenus subfascicularis,TRUE
Schoenus subflavus,TRUE
Schoenus subflavus subsp. hispid culms (K.R.Newbey 8278),TRUE
Schoenus sublateralis,TRUE
Schoenus sublaxus,TRUE
Schoenus submicrostachyus,TRUE
Schoenus tenellus,TRUE
Schoenus lepidosperma,TRUE
Schoenus tesquorum,TRUE
Schoenus trachycarpus,TRUE
Schoenus turbinatus,TRUE
Schoenus unispiculatus,TRUE
Schoenus vaginatus,TRUE
Schoenus variicellae,TRUE
Schoenus villosus,TRUE
Schoenus yarrabensis,TRUE
Scholtzia capitata,TRUE
Scholtzia ciliata,TRUE
Scholtzia drummondii,TRUE
Scholtzia eatoniana,TRUE
Scholtzia involucrata,TRUE
Scholtzia laxiflora,TRUE
Scholtzia obovata,TRUE
Scholtzia obovata,TRUE
Scholtzia oligandra,TRUE
Scholtzia parviflora,TRUE
Scholtzia sp. Ajana (T.A.Halliday 137),TRUE
Scholtzia sp. Ajana East Road (M.E.Trudgen 21734 A),TRUE
Scholtzia sp. Bickley (W.H.Loaring s.n. PERTH 06165184),TRUE
Scholtzia sp. Billeranga Hills (B.J.Conn 2159),TRUE
Scholtzia sp. Binnu-Yuna (M.E.Trudgen 12016),TRUE
Scholtzia sp. Binnu (M.E.Trudgen 2218),TRUE
Scholtzia sp. Binnu East Road (M.E.Trudgen 12013),TRUE
Scholtzia sp. Bungabandi Creek (M.Quicke EURA 48),TRUE
Scholtzia sp. Burma Road (A.C.Burns 138),TRUE
Scholtzia sp. Coomberdale (M.E. & M.E.Trudgen MET 1724),TRUE
Scholtzia sp. Dongara (R.Hart 8401),TRUE
Scholtzia sp. Duck Pool (M.E.Trudgen MET 5427),TRUE
Scholtzia sp. East Yuna (A.C.Burns 6),TRUE
Scholtzia sp. Eneabba (S.Maley 8),TRUE
Scholtzia sp. Eradu (R.D.Royce 8016),TRUE
Scholtzia sp. Eurardy (J.S.Beard 6886),TRUE
Scholtzia sp. Folly Hill (M.E.Trudgen 12097),TRUE
Scholtzia sp. Galena (W.E.Blackall 4728),TRUE
Scholtzia sp. Geraldton (F.Lullfitz L 3216),TRUE
Scholtzia sp. Gunyidi (J.D.Briggs 1721),TRUE
Scholtzia sp. Jurien (R.J.Cranfield & P.Spencer RJC 8443),TRUE
Scholtzia sp. Kalbarri (N.Hoyle 623),TRUE
Scholtzia sp. Kojarena (A.M.Ashby 1904),TRUE
Scholtzia sp. Lancelin (M.E.Trudgen 1516),TRUE
Scholtzia sp. Murchison (M.E.Trudgen 1685),TRUE
Scholtzia sp. Murchison River (A.S.George 7908),TRUE
Scholtzia sp. Nolba (E.Place s.n. Jan. 1964),TRUE
Scholtzia sp. Northampton (A.Strid 20174),TRUE
Scholtzia sp. Prowaka Springs (R.J.Cranfield & P.Spencer RJC 8083),TRUE
Scholtzia sp. Red Bluff (A.Gunness 2373),TRUE
Scholtzia sp. Ross Graham Lookout (S.Maley 6),TRUE
Scholtzia sp. Shark Bay (M.E.Trudgen 7429),TRUE
Scholtzia sp. Valentine Road (S.J.Patrick 2142),TRUE
Scholtzia sp. Walebing (S.McNee 4),TRUE
Scholtzia sp. Whelarra (M.E.Trudgen 12018),TRUE
Scholtzia sp. Winchester (C.Chapman s.n. PERTH 05625386),TRUE
Scholtzia sp. Wongonderrah (M.E.& M.R.Trudgen MET 12000),TRUE
Scholtzia sp. Yandanooka (R.Soullier 646),TRUE
Scholtzia sp. Yenyening Lakes (A.Gunness 2824),TRUE
Scholtzia sp. Yuna (C.A.Gardner 14286),TRUE
Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),TRUE
Scholtzia spatulata,TRUE
Scholtzia teretifolia,TRUE
Scholtzia uberiflora,TRUE
Scholtzia umbellifera,TRUE
Schotia brachypetala,FALSE
Schoutenia ovata,TRUE
Sciaphila arfakiana,TRUE
Sciaphila densiflora,TRUE
Scilla hyacinthoides,FALSE
Scilla peruviana,FALSE
Scindapsus altissimus,TRUE
Scirpodendron ghaeri,TRUE
Schoenoplectus pungens,TRUE
Schoenoplectiella articulata,TRUE
Isolepis cernua,TRUE
Isolepis crassiuscula,TRUE
Bolboschoenus fluviatilis,TRUE
Isolepis inundata,TRUE
Schoenoplectus tabernaemontani,TRUE
Isolepis marginata,TRUE
Ficinia nodosa,TRUE
Scirpus pendulus,FALSE
Scirpus polystachyus,TRUE
Isolepis setacea,FALSE
Scleranthus annuus,FALSE
Scleranthus biflorus,TRUE
Scleranthus brockiei,TRUE
Scleranthus diander,TRUE
Scleranthus fasciculatus,TRUE
Scleranthus minusculus,TRUE
Scleranthus pungens,TRUE
Scleranthus singuliflorus,TRUE
Scleranthus sp. Fitz's Hill (J.G.West 5342),TRUE
Scleria annularis,TRUE
Scleria biflora,TRUE
Scleria brownii,TRUE
Diplacrum caricinum,TRUE
Scleria carphiformis,TRUE
Scleria ciliaris,TRUE
Scleria corymbosa,TRUE
Scleria brownii,TRUE
Scleria laxa,TRUE
Scleria levis,TRUE
Scleria lingulata,TRUE
Scleria lithosperma,TRUE
Scleria lithosperma var. linearis,TRUE
Scleria lithosperma var. lithosperma,TRUE
Scleria mackaviensis,TRUE
Scleria mikawana,TRUE
Scleria novae-hollandiae,TRUE
Scleria pergracilis,TRUE
Scleria poiformis,TRUE
Scleria polycarpa,TRUE
Scleria psilorrhiza,TRUE
Scleria pygmaea,TRUE
Scleria rugosa,TRUE
Scleria scrobiculata,TRUE
Scleria sp. (Maggieville R.C.Carolin 8758),TRUE
Scleria sp. B Kimberley Flora (C.R.Dunlop 5409),TRUE
Scleria sp. C Kimberley Flora (K.F.Kenneally 4873),TRUE
Scleria sp. Jabiru (L.A.Craven 6342),TRUE
Scleria sp. Laura (N.Byrnes 3285),TRUE
Scleria sp. McMinns Lagoon (M.M.J.van Balgooy 1272),TRUE
Scleria sp. Oenpelli (P.K.Latz 3049),TRUE
Scleria sp. Wilton River (P.K.Latz 2756A),TRUE
Scleria sphacelata,TRUE
Scleria sumatrensis,TRUE
Scleria terrestris,TRUE
Scleria tricuspidata,TRUE
Scleria tryonii,TRUE
Scleroblitum atriplicinum,TRUE
Sclerolaena brachyptera,TRUE
Sclerochloa dura,FALSE
Scleroglossum wooroonooran,TRUE
Sclerolaena alata,TRUE
Sclerolaena anisacanthoides,TRUE
Sclerolaena articulata,TRUE
Sclerolaena beaugleholei,TRUE
Sclerolaena bicornis,TRUE
Sclerolaena bicornis var. bicornis,TRUE
Sclerolaena bicornis var. horrida,TRUE
Sclerolaena bicuspis,TRUE
Sclerolaena birchii,TRUE
Sclerolaena blackiana,TRUE
Sclerolaena blakei,TRUE
Sclerolaena brachyptera,TRUE
Sclerolaena brevifolia,TRUE
Sclerolaena burbidgeae,TRUE
Sclerolaena calcarata,TRUE
Sclerolaena clelandii,TRUE
Sclerolaena constricta,TRUE
Sclerolaena convexula,TRUE
Sclerolaena cornishiana,TRUE
Sclerolaena costata,TRUE
Sclerolaena crenata,TRUE
Sclerolaena cuneata,TRUE
Sclerolaena decurrens,TRUE
Sclerolaena densiflora,TRUE
Sclerolaena deserticola,TRUE
Sclerolaena diacantha,TRUE
Sclerolaena divaricata,TRUE
Sclerolaena drummondii,TRUE
Sclerolaena eriacantha,TRUE
Sclerolaena eurotioides,TRUE
Sclerolaena everistiana,TRUE
Sclerolaena fimbriolata,TRUE
Sclerolaena fontinalis,TRUE
Sclerolaena forrestiana,TRUE
Sclerolaena fusiformis,TRUE
Sclerolaena gardneri,TRUE
Sclerolaena glabra,TRUE
Sclerolaena holtiana,TRUE
Sclerolaena hostilis,TRUE
Sclerolaena intricata,TRUE
Sclerolaena johnsonii,TRUE
Sclerolaena lanicuspis,TRUE
Sclerolaena limbata,TRUE
Sclerolaena longicuspis,TRUE
Sclerolaena medicaginoides,TRUE
Sclerolaena microcarpa,TRUE
Sclerolaena minuta,TRUE
Sclerolaena muelleri,TRUE
Sclerolaena muricata,TRUE
Sclerolaena muricata var. muricata,TRUE
Sclerolaena muricata var. semiglabra,TRUE
Sclerolaena muricata var. villosa,TRUE
Sclerolaena napiformis,TRUE
Sclerolaena obliquicuspis,TRUE
Sclerolaena parallelicuspis,TRUE
Sclerolaena parviflora,TRUE
Sclerolaena patenticuspis,TRUE
Sclerolaena ramulosa,TRUE
Sclerolaena recurvicuspis,TRUE
Sclerolaena stelligera,TRUE
Sclerolaena stylosa,TRUE
Sclerolaena symoniana,TRUE
Sclerolaena tatei,TRUE
Sclerolaena tetracuspis,TRUE
Sclerolaena tetragona,TRUE
Sclerolaena tricuspis,TRUE
Sclerolaena tridens,TRUE
Sclerolaena tubata,TRUE
Sclerolaena uniflora,TRUE
Sclerolaena urceolata,TRUE
Sclerolaena ventricosa,TRUE
Sclerolaena walkeri,TRUE
Tecticornia arbuscula,TRUE
Tecticornia disarticulata,TRUE
Tecticornia medullosa,TRUE
Tecticornia moniliformis,TRUE
Tecticornia tenuis,TRUE
Scolopia braunii,TRUE
Scolymus hispanicus,FALSE
Scolymus maculatus,FALSE
Scoparia dulcis,FALSE
Scorpiurus muricatus,FALSE
Scorpiurus muricatus var. subvillosus,FALSE
Scorzonera laciniata,FALSE
Scorzonera laciniata var. calcitrapifolia,FALSE
Scorzonera laciniata var. laciniata,FALSE
Scrophularia auriculata,FALSE
Scrophularia nodosa,FALSE
Scrotochloa tararaensis,TRUE
Scrotochloa urceolata,TRUE
Scutellaria humilis,TRUE
Scutellaria mollis,TRUE
Scutellaria racemosa,FALSE
Scyphiphora hydrophylacea,TRUE
Scyphiphora hydrophylacea,TRUE
Millotia incurva,TRUE
Millotia major,TRUE
Sebaea albidiflora,TRUE
Sebaea ovata,TRUE
Microstachys chamaelea,TRUE
Microstachys chamaelea,TRUE
Secale cereale,FALSE
Secamone auriculata,TRUE
Secamone elliptica,TRUE
Secamone lineata,TRUE
Secamone timorensis,TRUE
Secamone timorensis,TRUE
Sechium edule,FALSE
Securigera varia,FALSE
Sedopsis armitii,TRUE
Sedopsis filsonii,TRUE
Sedopsis sp. Bulimba Station (P.I.Forster+ PIF14742),TRUE
Sedopsis sp. sandstone (G.J.Leach 3524),TRUE
Sedopsis sp. West Arnhem (I.D.Cowie 8677),TRUE
Sedum acre,FALSE
Sedum album,FALSE
Sedum caespitosum,FALSE
Sedum forsterianum,FALSE
Sedum potosinum,FALSE
Sedum praealtum,FALSE
Sedum rupestre,FALSE
Sedum sediforme,FALSE
Sedum sexangulare,FALSE
Sedum x rubrotinctum,FALSE
Sehima nervosum,TRUE
Selaginella alutacia,TRUE
Selaginella andrewsii,TRUE
Selaginella australiensis,TRUE
Selaginella biformis,FALSE
Selaginella brisbanensis,TRUE
Selaginella ciliaris,TRUE
Selaginella gracillima,TRUE
Selaginella kraussiana,FALSE
Selaginella longiciliata,TRUE
Selaginella longipinna,TRUE
Selaginella plana,FALSE
Selaginella pygmaea,TRUE
Selaginella sp. Mt Gilruth (D.L.Jones 1543),TRUE
Selaginella uliginosa,TRUE
Selaginella umbrosa,FALSE
Selaginella vogelii,FALSE
Selaginella willdenowii,FALSE
Selago canescens,FALSE
Selago corymbosa,FALSE
Selenicereus macdonaldiae,FALSE
Abrodictyum obscurum,TRUE
Lawrencia squamata,TRUE
Selliera radicans,TRUE
Semecarpus australiensis,TRUE
Senecio albogilvus,TRUE
Senecio amygdalifolius,TRUE
Senecio spathulatus var. attenuatus,TRUE
Senecio anethifolius,TRUE
Senecio anethifolius subsp. anethifolius,TRUE
Senecio angulatus,FALSE
Senecio articulatus,FALSE
Senecio australis,TRUE
Senecio barkhausioides,TRUE
Senecio bathurstianus,TRUE
Senecio behrianus,TRUE
Senecio bipinnatisectus,TRUE
Senecio biserratus,TRUE
Senecio brigalowensis,TRUE
Senecio campylocarpus,TRUE
Senecio pinnatifolius var. capillifolius,TRUE
Senecio condylus,TRUE
Senecio conferruminatus,TRUE
Senecio crassiflorus,FALSE
Senecio cunninghamii,TRUE
Senecio cunninghamii var. cunninghamii,TRUE
Senecio cunninghamii var. flindersensis,TRUE
Senecio lanibracteus,TRUE
Senecio daltonii,TRUE
Senecio depressicola,TRUE
Senecio diaschides,TRUE
Senecio distalilobatus,TRUE
Senecio dolichocephalus,TRUE
Senecio elegans,FALSE
Senecio eremicola,TRUE
Senecio esleri,TRUE
Senecio euclaensis,TRUE
Senecio evansianus,TRUE
Senecio extensus,TRUE
Senecio garlandii,TRUE
Senecio gawlerensis,TRUE
Senecio georgianus,TRUE
Senecio gawlerensis,TRUE
Senecio gilbertii,TRUE
Senecio glabrescens,TRUE
Senecio glastifolius,FALSE
Senecio glomeratus,TRUE
Senecio glomeratus subsp. glomeratus,TRUE
Senecio glomeratus subsp. longifructus,TRUE
Senecio glossanthus,TRUE
Senecio gregorii,TRUE
Senecio gunnii,TRUE
Senecio gypsicola,TRUE
Senecio halophilus,TRUE
Senecio hamersleyensis,TRUE
Senecio helichrysoides,TRUE
Senecio hispidissimus,TRUE
Senecio hispidulus,TRUE
Senecio bathurstianus,TRUE
