taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Carex pumila,11878.550209707131,9529.022301523593,14807.390582134864,Ran out of iterations and did not converge,NA,24679.337315382665,0,Inf,Ran out of iterations and did not converge,NA,173,190
Carex pyrenaica var. cephalotes,2951240.5912888893,13579.201575496947,641408920.7857157,NA,NA,290653.0443857933,6392.405881255974,13215555.110235201,NA,NA,34,62
Carex raleighii,27867.371787891898,13042.95391399304,59540.991671482734,NA,NA,8985.487477583354,6794.6467198658675,11882.734826189939,NA,NA,163,208
Carex rara subsp. capillacea,9260.063061910483,8106.997008995298,10577.130818651403,NA,NA,7731.546796446751,7066.3458014524,8459.367478642158,NA,NA,40,141
Carex tasmanica,8962.877195787896,8261.331173199791,9723.997978362104,Ran out of iterations and did not converge,NA,8370.28010159393,0,Inf,Ran out of iterations and did not converge,NA,194,205
Carex tereticaulis,1675930.864984425,200990.4906228137,13974513.19962415,NA,NA,21819.247806286705,11856.207273264368,40154.45781769532,NA,NA,2365,2520
Carissa spinarum,4631.3753482489165,4396.663249386934,4878.61735131948,NA,NA,2085.650547121877,2009.8750126996065,2164.2829415880296,NA,NA,1224,2275
Carpentaria acuminata,1350.1561421997171,1212.1356703286363,1503.892388403511,NA,NA,1031.6983225557335,943.2345367052264,1128.458922297662,NA,NA,53,167
Carpha alpina,10320.196213599374,9318.612013473847,11429.432809649394,Ran out of iterations and did not converge,NA,18735.935766852417,4480.260122797787,78351.54197261397,NA,NA,451,507
Carpha curvata,8659.189902093602,7733.513225705964,9695.667101374243,Ran out of iterations and did not converge,NA,15175.410774252603,0,Inf,Ran out of iterations and did not converge,NA,77,86
Carpha nivicola,72884.5754782324,28620.754217199254,185605.2185881908,NA,NA,23012.87552575366,12523.188759604178,42288.94494285098,NA,NA,130,252
Carpha rodwayi,8910.312893615624,7948.394944805164,9988.642538959664,Ran out of iterations and did not converge,NA,8931.20000327747,0,Inf,Ran out of iterations and did not converge,NA,81,84
Carpobrotus glaucescens,623923.4246843295,12163.199738148405,32004772.448888633,NA,NA,19811.109631065738,6252.659300619716,62770.10243868661,NA,NA,414,441
Carpobrotus modestus,218258.27955994173,14610.042031032694,3260543.432748671,NA,NA,15879.274651717646,7372.746213208128,34200.46698650206,NA,NA,943,1039
Carpobrotus rossii,3782288.525483813,18.092375287933287,790703612009.8457,NA,NA,27478.57297025975,1402.7448626884109,538281.7592607442,NA,NA,1346,1383
Carronia protensa,10535.346290472486,8492.380030457305,13069.777972971331,Ran out of iterations and did not converge,NA,20806.612619885615,0,Inf,Ran out of iterations and did not converge,NA,85,89
Casearia dallachii,55212.084910652746,16719.305725045768,182326.60914948306,NA,NA,3900.7881933044005,2782.7261928525977,5468.072485214502,NA,NA,93,105
Cassia brewsteri,102380.76118541961,14768.1799615299,709757.0782730404,NA,NA,7396.079351850251,4488.488813675284,12187.173021842575,NA,NA,123,142
Cassia marksiana,8907.252928878052,8094.465912637897,9801.654067766756,Ran out of iterations and did not converge,NA,10786.56994526951,0,Inf,Ran out of iterations and did not converge,NA,107,110
Cassinia aculeata,21218.30235402998,18043.786799171437,24951.323122910562,NA,NA,11383.599416168488,10406.118329940728,12452.898531332563,NA,NA,1691,2750
Cassinia arcuata,254821.7839863748,38052.74274373489,1706424.7387184603,NA,NA,10650.846713919971,5882.3703072511,19284.834139663686,NA,NA,253,290
Cassinia aureonitens,12238.769986562567,9989.581153770796,14994.371483477456,NA,NA,8081.021512137683,7164.282932153637,9115.065568746508,NA,NA,110,214
Cassinia compacta,17569.47994948053,11360.711865664402,27171.415783208595,NA,NA,8072.98638137655,6580.875480558291,9903.410162740569,NA,NA,105,153
Cassinia complanata,5684978.925034565,2587.378107797115,12491017559.703888,NA,NA,55612.69585583734,2711.8138387851104,1140480.9194938783,NA,NA,233,261
Cassinia cunninghamii,25194.780938235846,16005.545309605823,39659.81628534254,NA,NA,9773.637897046705,7926.050434314262,12051.903849745304,NA,NA,259,366
Cassinia denticulata,30075.765328067915,12724.571774330783,71087.00207057352,NA,NA,12767.373794750252,8217.351465419193,19836.784917968707,NA,NA,147,222
Cassinia diminuta,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,68,68
Cassinia laevis,225357.96587261316,96203.43942550705,527904.335702749,NA,NA,16961.405444689903,12529.983556370751,22960.06801324836,NA,NA,2025,2375
Cassinia lepschii,19750.749527818072,6895.01714956141,56575.94440289673,NA,NA,7788.127675777375,4546.289138710521,13341.63552813829,NA,NA,19,29
Cassinia leptocephala subsp. leptocephala,20294.446430451342,7184.70330231714,57325.200302374156,NA,NA,10666.18054158071,6385.121395438189,17817.579384923712,NA,NA,62,89
Cassinia longifolia,25270.209171954444,23019.210522830537,27741.328094679095,NA,NA,12291.924025687254,11599.838208361218,13025.302037778458,NA,NA,3568,7084
Cassinia maritima,89156.49256620159,795.2682816081503,9995218.406841718,NA,NA,60776.41831232928,1091.0005516145795,3385674.752784306,NA,NA,12,43
Cassinia monticola,11052.151142659382,8745.972776988716,13966.433236743273,NA,NA,8775.686727304435,7354.261395735755,10471.843927174219,NA,NA,34,130
Cassinia nivalis,8999.192600618706,6464.169796661288,12528.363271778375,NA,NA,6826.57997459761,6215.9282769015135,7497.221987382263,NA,NA,7,19
Cassinia ozothamnoides,8813.95796797038,7474.912496025343,10392.87819121049,Ran out of iterations and did not converge,NA,19502.718150808778,0,Inf,Ran out of iterations and did not converge,NA,43,48
Cassinia quinquefaria,55831.70536504769,37226.161772130254,83736.25363394845,NA,NA,11275.974939094474,9757.515436475933,13030.73632369349,NA,NA,2097,2596
Cassinia rugata,332770.80010287825,1090.9156030918575,101507765.6669885,NA,NA,4283.059768224595,1403.0598313801218,13074.710406426102,NA,NA,28,30
Cassinia scabrida,12398.228637970673,7086.293057370382,21692.028838620685,Ran out of iterations and did not converge,NA,26587.13872544785,0,Inf,Ran out of iterations and did not converge,NA,39,47
Cassinia straminea,21211.480408833737,6823.757971819055,65935.35453520744,NA,NA,9246.096142360597,5415.169772250939,15787.18626918312,NA,NA,28,40
Cassinia subtropica,18648572052285283e43,18648572052285283e43,18648572052285283e43,Ran out of iterations and did not converge,NA,34451.03912828895,2874.3151913245038,412924.12905906,NA,NA,108,122
Cassinia telfordii,25353.23846638731,9153.70467735324,70221.48118059676,NA,NA,8242.2943428353,5369.5097128066855,12652.07061119636,NA,NA,46,63
Cassinia trinerva,89817.03837730718,55417.9775390725,145568.29283751728,NA,NA,25042.710812100497,18835.574998630113,33295.366075317885,NA,NA,1081,1789
Cassinia uncata,26254.83751393141,20185.782740871782,34148.61349355684,NA,NA,8707.331744307297,7838.970869249751,9671.885170901001,NA,NA,924,1215
Cassinia venusta,27767.065926385138,0,Inf,Ran out of iterations and did not converge,NA,30675.462269916236,0,Inf,Ran out of iterations and did not converge,NA,3,23
Cassytha filiformis,2061.953771729932,1990.1864385008323,2136.309078637867,NA,NA,1539.275531852231,1495.974021171743,1583.8304204662093,NA,NA,468,1528
Cassytha flava,28100.814510127286,6249.637116060233,126352.26037417955,NA,NA,9176.107973827779,5715.598687710227,14731.782643941733,NA,NA,82,114
Cassytha glabella,40882.71303036363,34550.809990439935,48375.02290642493,NA,NA,12370.264608940599,11384.261477338052,13441.666532328203,NA,NA,3693,5613
Cassytha glabella f. dispar,321820.9908831779,47698.93068541392,2171301.2993119615,NA,NA,26605.526926339528,12541.207704842669,56442.25657428875,NA,NA,1280,1537
Cassytha glabella f. glabella,21348.725149497073,18658.886096951148,24426.327656463942,NA,NA,9358.070771554289,8621.29060333057,10157.816572333992,NA,NA,1074,2014
Cassytha melantha,64853.927755141216,45929.66421360517,91575.4995662081,NA,NA,11591.525713195057,10180.139541940169,13198.58807495823,NA,NA,2664,3443
Cassytha paniculata,13330.617446722934,5969.916890678446,29766.806601335895,NA,NA,6291.617844482392,3793.0363142288747,10436.086507401846,NA,NA,11,21
Cassytha peninsularis,11160.023132180342,9763.326056710188,12756.52534672871,Ran out of iterations and did not converge,NA,21853.267406007184,2167.1978688897907,220360.72625113037,NA,NA,329,356
Cassytha phaeolasia,22708.15988845583,18530.458046804186,27827.72688172196,NA,NA,17200.30212026155,14440.59874358482,20487.404870224258,NA,NA,216,1054
Cassytha pomiformis,57122.08723906007,19824.829000641486,164588.196470255,NA,NA,10252.635234242087,6731.608543536539,15615.365713348217,NA,NA,163,220
Cassytha pubescens,30205.28006196818,27145.779568555026,33609.605549099295,NA,NA,10061.533296971907,9569.449608417806,10578.921090406595,NA,NA,5452,8194
Cassytha racemosa,34924.537859413926,18339.561757900676,66507.76942192625,NA,NA,8145.5925756134375,6537.05405898259,10149.935706393017,NA,NA,252,337
Castanospermum australe,831682.3675700163,74508.3896158379,9283458.736569421,NA,NA,9964.474482886602,5423.087854106301,18308.896036953658,NA,NA,444,475
Castanospora alphandii,860040.7463258987,3402.847092267199,217368005.46274105,NA,NA,6833.2026813936845,2674.615930058759,17457.706117820046,NA,NA,161,166
Casuarina cristata,1932300.997618368,215487.47858954794,17327165.22480133,NA,NA,15574.655715507322,8890.821094560668,27283.183192718534,NA,NA,1570,1656
Casuarina cunninghamiana,90798.75183732712,35254.49185886261,233854.26652076253,NA,NA,8700.643886466842,5640.648244488672,13420.65676814333,NA,NA,182,240
Casuarina cunninghamiana subsp. cunninghamiana,39005455575282556e13,39005455575282556e13,39005455575282556e13,NA,NA,13010.131316895115,10806.293284053485,15663.42060442057,NA,NA,1924,2323
Casuarina glauca,280793.52690664725,126917.32801093008,621231.2060799444,NA,NA,16269.374927262716,12586.09443641828,21030.555734426118,NA,NA,3181,3540
Casuarina obesa,335701.3695124408,22188.72238035578,5078949.908008232,NA,NA,15341.004875792494,6521.823562060168,36085.98551610407,NA,NA,267,297
Casuarina pauper,1964913.1893728576,30342.585833963447,127243072.25819243,NA,NA,16613.39463615756,7075.180616608908,39010.29476036132,NA,NA,2861,2912
Caustis blakei subsp. blakei,16577.431334576748,9990.110070802133,27508.32850738964,NA,NA,7586.999377786326,5428.157988005936,10604.43702738946,NA,NA,43,87
Caustis dioica,384503.4485850419,15226.643749830797,9709487.159665957,NA,NA,26370.46540472493,6979.227792075086,99638.73746196153,NA,NA,223,272
Caustis flexuosa,15963.813454027213,14771.50276512625,17252.363828319107,NA,NA,9739.761175263819,9230.708323929912,10276.887149088157,NA,NA,1377,3303
Caustis pentandra,33876.0669445295,25297.41935867586,45363.83317837013,NA,NA,12281.66356649269,10383.110774553132,14527.366916877143,NA,NA,610,1090
Caustis recurvata,12459.161855554192,10411.382074702336,14909.71256545059,NA,NA,6541.922895291905,5817.823928031495,7356.144788387396,NA,NA,169,349
Cayratia clematidea,33649.28237573956,26956.586306738933,42003.61987672003,NA,NA,10345.702189110485,9448.825725556413,11327.709590014943,NA,NA,2523,3222
Cayratia eurynema,13131.562810808005,8495.950051498408,20296.487244976623,NA,NA,7751.4635633475755,6889.621532237224,8721.115825123412,NA,NA,156,190
Cayratia saponaria,205136.512411361,7783.288920957006,5406581.864254154,NA,NA,12219.24303332936,3171.429690634656,47079.68168062666,NA,NA,40,50
Celastrus australis,53243.076637442195,30550.90686740649,92790.21477574878,NA,NA,15530.597916413484,11639.164259423955,20723.091990562258,NA,NA,507,752
Celastrus subspicatus,28301.297015913653,18269.955933918787,43840.46768804447,NA,NA,11108.631938893193,9160.26812559031,13471.40737169696,NA,NA,648,856
Celmisia asteliifolia,32458.06703753471,24848.774622799,42397.50779688258,NA,NA,13144.473136543376,11046.553254099206,15640.822079339154,NA,NA,513,1070
Celmisia costiniana,26340.31842473944,15965.026398948617,43458.26667485875,NA,NA,11521.442708782386,8350.197976153919,15897.065251726654,NA,NA,106,216
Celmisia latifolia,13432.200050984085,0,Inf,Ran out of iterations and did not converge,NA,10800.589606265517,0,Inf,Ran out of iterations and did not converge,NA,15,31
Celmisia longifolia,12354.215683756453,9078.985839006566,16810.97953749807,NA,NA,8663.110126860422,6837.84453351439,10975.6044762748,NA,NA,35,109
Celmisia pugioniformis,15103.996763635922,11826.028157599952,19290.561056995008,NA,NA,9733.32959826636,8200.310657244101,11552.940983375694,NA,NA,116,307
Celmisia sericophylla,72590.35016835849,16540.744892630395,318568.41827677505,NA,NA,60900.95910619454,14801.650223773777,250575.22397720657,NA,NA,6,74
Celmisia tomentella,10007.207081572495,8784.374657848557,11400.264386947452,NA,NA,7481.426210856708,6762.853552516246,8276.349282717843,NA,NA,91,285
Celtis philippensis,2062.564797946198,1935.534288805723,2197.932410875437,NA,NA,1553.1601032055212,1476.5775285896796,1633.7146268868437,NA,NA,136,454
Cenarrhenes nitida,133049.6816427844,25868.278198694825,684321.45538544,NA,NA,16267.872424374385,9326.813163331248,28374.501405922634,NA,NA,911,1039
Cenchrus caliculatus,28745.68924242689,19274.192446934587,42871.55751387109,NA,NA,10729.882160263098,8683.168282782233,13259.027975010353,NA,NA,296,465
Centella asiatica,63095.50169502223,49027.83409390491,81199.63705762546,NA,NA,11452.276742101621,10338.377334333984,12686.192265599955,NA,NA,3515,4449
Centella cordifolia,281431.2181117736,91771.78233571039,863048.8425967605,NA,NA,19150.27176662192,12824.972244926461,28595.22045987707,NA,NA,1764,2058
Centipeda crateriformis,10758.866191705429,7842.96345449824,14758.860270429204,Ran out of iterations and did not converge,NA,12944.72015905156,2414.279857268311,69406.11275519303,NA,NA,60,66
Centipeda crateriformis subsp. compacta,11133.27988077178,8472.516583815013,14629.6463013573,Ran out of iterations and did not converge,NA,19793.354237803407,0,Inf,Ran out of iterations and did not converge,NA,88,98
Centipeda crateriformis subsp. crateriformis,214347.29177627253,1976.0441193961813,23250878.379103113,NA,NA,13120.5284127068,4057.7753584857232,42424.29671929606,NA,NA,221,244
Centipeda cunninghamii,901358.9765785203,279845.3519020195,2903203.498420566,NA,NA,18440.585186555727,12980.925223545266,26196.528842629366,NA,NA,3319,3609
Centipeda elatinoides,22240.046408938113,13502.72870794212,36631.089535316794,NA,NA,9846.636816599419,7874.297414739695,12313.004131203008,NA,NA,224,322
Centipeda minima,39646.8712129022,27440.906289497616,57282.16045014709,NA,NA,6718.343830434132,5714.863265740199,7898.026903726146,NA,NA,503,687
Centipeda minima subsp. minima,151882.51557406606,77111.63773287236,299154.56622797786,NA,NA,8606.34649068916,6889.6608297473285,10750.775945020496,NA,NA,990,1149
Centipeda nidiformis,12614.406616053868,8180.496866010575,19451.539054588528,NA,NA,2787.3159204340136,2142.3153367568943,3626.510956163005,NA,NA,84,123
Centipeda pleiocephala,78634.65936560613,15003.342560809837,412135.47104473604,NA,NA,9386.10952309796,5291.18938820809,16650.141492936775,NA,NA,105,127
Centipeda racemosa,6893.403105769983,5435.262789925125,8742.724724685095,NA,NA,3505.8087964345727,2974.036146722969,4132.665075608074,NA,NA,48,101
Centipeda thespidioides,160221.41004554028,27385.662376813605,937384.6753736275,NA,NA,8556.767612550335,6181.967318518446,11843.846497839078,NA,NA,850,902
Centotheca lappacea,14494.390856389078,3821.538569302068,54974.55082237819,NA,NA,7754.347631576319,5687.761802404571,10571.804741526395,NA,NA,41,44
Centrolepis alepyroides,8063.207433001599,7346.906609479003,8849.34538622407,Ran out of iterations and did not converge,NA,18583.24159453198,0,Inf,Ran out of iterations and did not converge,NA,22,25
Centrolepis aristata,146802.60785449503,63413.88442806951,339846.7995967978,NA,NA,14503.505064981773,10788.073671944709,19498.53751156604,NA,NA,1567,1943
Centrolepis cephaloformis subsp. cephaloformis,104352.67544607127,2686.8322379944466,4052906.883714261,NA,NA,13779.47066300401,4339.407248866431,43755.702302932805,NA,NA,144,170
Centrolepis drummondiana,46176.22135290177,16858.524205459173,126478.65213146678,NA,NA,9117.991754948003,6546.424655998435,12699.722063878215,NA,NA,198,254
Centrolepis eremica,21359.743206780026,9984.564115692625,45694.396327479146,NA,NA,7774.001388685595,5853.579283130904,10324.46895619064,NA,NA,68,94
Centrolepis fascicularis,41735.14699547381,25572.49886229726,68113.112610276,NA,NA,11836.068143200977,9319.058356421838,15032.903940767585,NA,NA,413,633
Centrolepis glabra,1647356.0483463514,3265.8679306460026,830952753.6487075,NA,NA,48580.03836138677,3607.5870519859795,654182.4474878901,NA,NA,193,226
